survey,year,var_code,var_label,data_type,level,val_min,val_max,val_label,recode,val_length,val_na
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,272021,272021,ENT-Athletes And Sports Competitors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,272022,272022,ENT-Coaches And Scouts,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,272023,272023,"ENT-Umpires, Referees, And Other Sports Officials",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,272030,272030,ENT-Dancers And Choreographers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,272041,272041,ENT-Music Directors And Composers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,272042,272042,ENT-Musicians And Singers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,272091,272091,"ENT-Disc Jockeys, Except Radio",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,272099,272099,"ENT-Entertainers And Performers, Sports And Related Workers, All Other",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273011,273011,ENT-Broadcast Announcers And Radio Disc Jockeys,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273023,273023,"ENT-News Analysts, Reporters, And Journalists",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273031,273031,ENT-Public Relations Specialists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273041,273041,ENT-Editors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273042,273042,ENT-Technical Writers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273043,273043,ENT-Writers And Authors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273091,273091,ENT-Interpreters And Translators,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273092,273092,ENT-Court Reporters And Simultaneous Captioners,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,273099,273099,"ENT-Media And Communication Workers, All Other",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,2740XX,2740XX,ENT-Other Media And Communication Equipment Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,274021,274021,ENT-Photographers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,274030,274030,"ENT-Television, Video, And Film Camera Operators And Editors",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291011,291011,MED-Chiropractors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291020,291020,MED-Dentists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291031,291031,MED-Dietitians And Nutritionists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291041,291041,MED-Optometrists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291051,291051,MED-Pharmacists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291210,291210,MED-Physicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291240,291240,MED-Surgeons,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291071,291071,MED-Physician Assistants,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291081,291081,MED-Podiatrists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291122,291122,MED-Occupational Therapists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291123,291123,MED-Physical Therapists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291124,291124,MED-Radiation Therapists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291125,291125,MED-Recreational Therapists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291126,291126,MED-Respiratory Therapists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291127,291127,MED-Speech-Language Pathologists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,29112X,29112X,MED-Other Therapists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291131,291131,MED-Veterinarians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291141,291141,MED-Registered Nurses,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291151,291151,MED-Nurse Anesthetists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291181,291181,MED-Audiologists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,2911XX,2911XX,"MED-Nurse Practitioners, And Nurse Midwives",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291291,291291,MED-Acupuncturists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291299,291299,"MED-Healthcare Diagnosing Or Treating Practitioners, All Other",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292010,292010,MED-Clinical Laboratory Technologists And Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,291292,291292,MED-Dental Hygienists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292031,292031,MED-Cardiovascular Technologists And Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292032,292032,MED-Diagnostic Medical Sonographers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292034,292034,MED-Radiologic Technologists And Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292035,292035,MED-Magnetic Resonance Imaging Technologists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,29203X,29203X,MED-Nuclear Medicine Technologists And Medical Dosimetrists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292042,292042,MED-Emergency Medical Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292043,292043,MED-Paramedics,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292052,292052,MED-Pharmacy Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292053,292053,MED-Psychiatric Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292055,292055,MED-Surgical Technologists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292056,292056,MED-Veterinary Technologists And Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,29205X,29205X,MED-Dietetic Technicians And Ophthalmic Medical Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292061,292061,MED-Licensed Practical And Licensed Vocational Nurses,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292072,292072,MED-Medical Records Specialists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292081,292081,"MED-Opticians, Dispensing",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,292090,292090,MED-Miscellaneous Health Technologists And Technicians,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,299000,299000,MED-Other Healthcare Practitioners And Technical Occupations,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,311121,311121,HLS-Home Health Aides,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,311122,311122,HLS-Personal Care Aides,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,311131,311131,HLS-Nursing Assistants,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,31113X,31113X,HLS-Orderlies And Psychiatric Aides,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,312010,312010,HLS-Occupational Therapy Assistants And Aides,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,312020,312020,HLS-Physical Therapist Assistants And Aides,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,319011,319011,HLS-Massage Therapists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,319091,319091,HLS-Dental Assistants,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,319092,319092,HLS-Medical Assistants,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,319094,319094,HLS-Medical Transcriptionists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,319095,319095,HLS-Pharmacy Aides,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,319096,319096,HLS-Veterinary Assistants And Laboratory Animal Caretakers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,319097,319097,HLS-Phlebotomists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,31909X,31909X,HLS-Other Healthcare Support Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,331011,331011,PRT-First-Line Supervisors Of Correctional Officers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,331012,331012,PRT-First-Line Supervisors Of Police And Detectives,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,331021,331021,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,331090,331090,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,332011,332011,PRT-Firefighters,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,332020,332020,PRT-Fire Inspectors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,333011,333011,PRT-Bailiffs,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,333012,333012,PRT-Correctional Officers And Jailers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,333021,333021,PRT-Detectives And Criminal Investigators,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,3330XX,3330XX,PRT-Fish And Game Wardens And Parking Enforcement Officers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,333050,333050,PRT-Police Officers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,339011,339011,PRT-Animal Control Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,339021,339021,PRT-Private Detectives And Investigators,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,339030,339030,PRT-Security Guards And Gambling Surveillance Officers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,339091,339091,PRT-Crossing Guards And Flaggers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,339093,339093,PRT-Transportation Security Screeners,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,339094,339094,PRT-School Bus Monitors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,33909X,33909X,PRT-Other Protective Service Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,351011,351011,EAT-Chefs And Head Cooks,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,351012,351012,EAT-First-Line Supervisors Of Food Preparation And Serving Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,352010,352010,EAT-Cooks,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,352021,352021,EAT-Food Preparation Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,353011,353011,EAT-Bartenders,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,353023,353023,EAT-Fast Food And Counter Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,353031,353031,EAT-Waiters And Waitresses,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,353041,353041,"EAT-Food Servers, Nonrestaurant",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,359011,359011,EAT-Dining Room And Cafeteria Attendants And Bartender Helpers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,359021,359021,EAT-Dishwashers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,359031,359031,"EAT-Hosts And Hostesses, Restaurant, Lounge, And Coffee Shop",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,359099,359099,"EAT-Food Preparation And Serving Related Workers, All Other",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,371011,371011,CLN-First-Line Supervisors Of Housekeeping And Janitorial Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,371012,371012,"CLN-First-Line Supervisors Of Landscaping, Lawn Service, And Groundskeeping Workers",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,37201X,37201X,CLN-Janitors And Building Cleaners,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,372012,372012,CLN-Maids And Housekeeping Cleaners,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,372021,372021,CLN-Pest Control Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,373011,373011,CLN-Landscaping And Groundskeeping Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,373013,373013,CLN-Tree Trimmers And Pruners,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,37301X,37301X,CLN-Other Grounds Maintenance Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,391000,391000,PRS-Supervisors of Personal Care And Service Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,392011,392011,PRS-Animal Trainers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,392021,392021,PRS-Animal Caretakers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,393010,393010,PRS-Gambling Services Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,393031,393031,"PRS-Ushers, Lobby Attendants, And Ticket Takers",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,3930XX,3930XX,PRS-Other Entertainment Attendants And Related Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,394031,394031,"PRS-Morticians, Undertakers, And Funeral Arrangers",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,3940XX,3940XX,"PRS-Embalmers, Crematory Operators And Funeral Attendants",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,395011,395011,PRS-Barbers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,395012,395012,"PRS-Hairdressers, Hairstylists, And Cosmetologists",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,395092,395092,PRS-Manicurists and Pedicurists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,395094,395094,PRS-Skincare Specialists,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,39509X,39509X,PRS-Other Personal Appearance Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,396010,396010,"PRS-Baggage Porters, Bellhops, And Concierges",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,397010,397010,PRS-Tour And Travel Guides,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,399011,399011,PRS-Childcare Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,399031,399031,PRS-Exercise Trainers And Group Fitness Instructors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,399032,399032,PRS-Recreation Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,399041,399041,PRS-Residential Advisors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,399099,399099,"PRS-Personal Care And Service Workers, All Other",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,411011,411011,SAL-First-Line Supervisors Of Retail Sales Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,411012,411012,SAL-First-Line Supervisors Of Non-Retail Sales Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,412010,412010,SAL-Cashiers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,412021,412021,SAL-Counter And Rental Clerks,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,412022,412022,SAL-Parts Salespersons,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,412031,412031,SAL-Retail Salespersons,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,413011,413011,SAL-Advertising Sales Agents,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,413021,413021,SAL-Insurance Sales Agents,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,413031,413031,"SAL-Securities, Commodities, And Financial Services Sales Agents",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,413041,413041,SAL-Travel Agents,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,413091,413091,"SAL-Sales Representatives Of Services, Except Advertising, Insurance, Financial Services, And Travel",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,414010,414010,"SAL-Sales Representatives, Wholesale And Manufacturing",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,419010,419010,"SAL-Models, Demonstrators, And Product Promoters",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,419020,419020,SAL-Real Estate Brokers And Sales Agents,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,419031,419031,SAL-Sales Engineers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,419041,419041,SAL-Telemarketers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,419091,419091,"SAL-Door-To-Door Sales Workers, News And Street Vendors, And Related Workers",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,419099,419099,"SAL-Sales And Related Workers, All Other",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,431011,431011,OFF-First-Line Supervisors Of Office And Administrative Support Workers,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,432011,432011,"OFF-Switchboard Operators, Including Answering Service",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,432021,432021,OFF-Telephone Operators,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,432099,432099,"OFF-Communications Equipment Operators, All Other",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,433011,433011,OFF-Bill And Account Collectors,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,433021,433021,OFF-Billing And Posting Clerks,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,433031,433031,"OFF-Bookkeeping, Accounting, And Auditing Clerks",TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,433051,433051,OFF-Payroll And Timekeeping Clerks,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,433061,433061,OFF-Procurement Clerks,TRUE,6,0
acs5,2021,SOCP,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,chr,person,433071,433071,OFF-Tellers,TRUE,6,0
